"ObjectId","Lat","Lon","Alt","name","description","Street_Custom","Shared_Support?","Sign_Type","Suppport_Type","Support_Condition","Sign_Condition","Sign_Dimension","Sign_Dimension_Custom","Sign_Face_Direction","Sign_Backing_Material","Sign_Custom_Text","Sign_Mount_Height","Sign_Accessible?","Retro_ID","Barcode","R02_BG","R02_FG","R05_BG","R05_FG","notes","changed","pictureFolder","pictureName","picturePath","created","altitude","accuracy"
626,43.371970612514815,-79.74375811080427,55.46708984375,"WPT 626","b2","0","Yes","bump","2in metal pole","Very Good","Very Good","Default","","south","al","","79","Yes","289","","0","0","0","0","","","","","","2017-10-25-13-36-32","55.4671","0.6947"
625,43.37196301322092,-79.74376411803496,53.2361328125,"WPT 625","b2","0","Yes","bump","2in metal pole","Very Good","Very Good","Default","","north","al","","73","Yes","288","","0","0","0","0","","","","","","2017-10-25-13-35-47","53.2361","0.7613"
624,43.37196787834,-79.74376474190831,48.923876953125,"WPT 624","b2","0","No","warn30","u channel","Very Good","Very Good","Default","","south","al","","51","Yes","287","","0","0","0","0","","","624","624_2017-10-25 13-34-55.png","/storage/emulated/0/MapIt/Pictures/b2/624/624_2017-10-25 13-34-55.png","2017-10-25-13-34-50","48.9239","0.473"
623,43.3718414599407,-79.74374630692728,54.13798828125,"WPT 623","b2","0","No","noparkr","u channel","Very Good","Very Good","Default","","north","al","","90","Yes","287","","0","0","0","0","","","623","623_2017-10-25 13-32-20.png","/storage/emulated/0/MapIt/Pictures/b2/623/623_2017-10-25 13-32-20.png","2017-10-25-13-32-14","54.138","0.5929"
622,43.371932969021145,-79.74389329548467,51.53935546875,"WPT 622","b2","0","Yes","noparklr","2in metal pole","Very Good","Very Good","Default","","north","al","","0","No","","","0","0","0","0","","","","","","2017-10-25-13-31-38","51.5394","0.5383"
621,43.37193590891002,-79.74389245295788,52.10283203125,"WPT 621","b2","0","Yes","bump","2in metal pole","Very Good","Very Good","Default","","south","al","","86","Yes","286","","0","0","0","0","","","","","","2017-10-25-13-30-39","52.1028","0.4324"
620,43.371939887399094,-79.74389863158103,51.67705078125,"WPT 620","b2","0","No","bump","u channel","Very Good","Very Good","Default","","north","al","","83","Yes","285","","0","0","0","0","","2017-10-25-13-29-44","620","620_2017-10-25 13-29-10.png","/storage/emulated/0/MapIt/Pictures/b2/620/620_2017-10-25 13-29-10.png","2017-10-25-13-29-02","51.6771","0.5411"
619,43.371971107187164,-79.74398458678115,53.50712890625,"WPT 619","b2","0","No","stop2","streetlight pole","Very Good","Very Good","Default","","west","al","","79","Yes","284","","0","0","0","0","","","619","619_2017-10-25 13-27-45.png","/storage/emulated/0/MapIt/Pictures/b2/619/619_2017-10-25 13-27-45.png","2017-10-25-13-27-55","53.5071","0.4688"
618,43.3720026180672,-79.74413100487072,53.9412109375,"WPT 618","b2","mulberry and meadowhill","No","neighbourhoodwatch","u channel","Very Good","Fair","Default","","east","al","","82","Yes","283","","0","0","0","0","","","618","618_2017-10-25 13-26-19.png","/storage/emulated/0/MapIt/Pictures/b2/618/618_2017-10-25 13-26-19.png","2017-10-25-13-26-15","53.9412","0.6533"
617,43.37152892861741,-79.7433281261965,52.038623046875,"WPT 617","b2","0","Yes","bikeroute","2in metal pole","Very Good","Very Good","Default","","north","al","","88","Yes","282","","0","0","0","0","","","","","","2017-10-25-13-23-53","52.0386","0.7701"
616,43.37153771350404,-79.7433394722866,52.8865234375,"WPT 616","b2","0","No","greenleftturn
","u channel","Very Good","Very Good","Default","","north","al","","83","Yes","281","","0","0","0","0","","","616","616_2017-10-25 13-23-01.png","/storage/emulated/0/MapIt/Pictures/b2/616/616_2017-10-25 13-23-01.png","2017-10-25-13-22-56","52.8865","0.7145"
615,43.371440890125086,-79.74328186158164,53.36064453125,"WPT 615","b2","0","Yes","n2","2in metal pole","Good","Very Good","Default","","north","al","","0","No","","","0","0","0","0","","","615","615_2017-10-25 13-22-31.png","/storage/emulated/0/MapIt/Pictures/b2/615/615_2017-10-25 13-22-31.png","2017-10-25-13-22-24","53.3606","0.5688"
614,43.37139775970445,-79.74332997654892,52.712939453125,"WPT 614","b2","0","Yes","s40","2in metal pole","Good","Very Good","Default","","east","al","","86","Yes","280","","0","0","0","0","","","614","614_2017-10-25 13-21-31.png","/storage/emulated/0/MapIt/Pictures/b2/614/614_2017-10-25 13-21-31.png","2017-10-25-13-21-24","52.7129","0.5335"
613,43.371361117153356,-79.74318691347435,51.25126953125,"WPT 613","b2","0","No","stop","u channel","Very Good","Very Good","Default","","west","al","","86","Yes","279","","0","0","0","0","","","613","613_2017-10-25 13-20-13.png","/storage/emulated/0/MapIt/Pictures/b2/613/613_2017-10-25 13-20-13.png","2017-10-25-13-20-09","51.2513","0.8482"
612,43.37144255219573,-79.74301971815476,50.55595703125,"WPT 612","b2","0","Yes","bikeroute","2in metal pole","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","","","","2017-10-25-13-19-23","50.556","0.5144"
611,43.37144619098399,-79.743009381089,54.576220703125,"WPT 611","b2","0","No","greenstraightright","hydro pole","Fair","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","611","611_2017-10-25 13-18-50.png","/storage/emulated/0/MapIt/Pictures/b2/611/611_2017-10-25 13-18-50.png","2017-10-25-13-18-44","54.5762","0.6009"
610,43.37154759108853,-79.74310188722302,53.972705078125,"WPT 610","b2","0","No","stop","u channel","Very Good","Very Good","Default","","north","al","","88","Yes","278","","0","0","0","0","","","610","610_2017-10-25 13-17-52.png","/storage/emulated/0/MapIt/Pictures/b2/610/610_2017-10-25 13-17-52.png","2017-10-25-13-17-46","53.9727","0.6105"
609,43.371549845349364,-79.74313253579385,53.791552734375,"WPT 609","b2","0","Yes","bikeroute","2in metal pole","Very Good","Good","Default","","east","al","","0","No","","","0","0","0","0","","","","","","2017-10-25-13-17-12","53.7916","0.6775"
608,43.371571831798065,-79.74314022126782,53.14189453125,"WPT 608","b2","meadowhill and tamarac","No","greenrightturn","hydro pole","Fair","Very Good","Default","","east","al","","88","Yes","277","","0","0","0","0","","","608","608_2017-10-25 13-15-23.png","/storage/emulated/0/MapIt/Pictures/b2/608/608_2017-10-25 13-15-23.png","2017-10-25-13-15-19","53.1419","1.136"
607,43.37114373189161,-79.74279010580176,51.6453125,"WPT 607","b2","0","Yes","rightturn","2in metal pole","Very Good","Very Good","Default","","north","al","","0","No","","","0","0","0","0","","","","","","2017-10-25-12-55-34","51.6453","0.7179"
606,43.371133138791265,-79.74278243479966,53.112841796875,"WPT 606","b2","0","No","warn20","u channel","Very Good","Very Good","Default","","north","al","","65","Yes","277","","0","0","0","0","","","606","606_2017-10-25 12-54-33.png","/storage/emulated/0/MapIt/Pictures/b2/606/606_2017-10-25 12-54-33.png","2017-10-25-12-54-29","53.1128","0.749"
605,43.371192519342,-79.74269299504704,52.3337890625,"WPT 605","b2","0","Yes","s40","2in metal pole","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","","","","2017-10-25-12-53-59","52.3338","0.6758"
604,43.37118895171079,-79.74270838438133,54.592333984375,"WPT 604","b2","0","Yes","greenhouse","2in metal pole","Very Good","Very Good","Default","","south","al","","70","Yes","275","","0","0","0","0","","","","","","2017-10-25-12-53-25","54.5923","0.6353"
603,43.37117078927804,-79.74270908845938,53.787158203125,"WPT 603","b2","0","No","trafficcalmtab","hydro pole","Good","Very Good","Default","","south","al","","59","Yes","274","","0","0","0","0","","","603","603_2017-10-25 12-51-49.png","/storage/emulated/0/MapIt/Pictures/b2/603/603_2017-10-25 12-51-49.png","2017-10-25-12-51-43","53.7872","1.1873"
602,43.37058211331805,-79.74286925278102,54.478076171875,"WPT 602","b2","0","No","s40","u channel","Very Good","Very Good","Default","","east","al","","81","Yes","273","","0","0","0","0","","","602","602_2017-10-25 12-48-34.png","/storage/emulated/0/MapIt/Pictures/b2/602/602_2017-10-25 12-48-34.png","2017-10-25-12-48-30","54.4781","0.985"
601,43.37053434909194,-79.74274833763229,53.85576171875,"WPT 601","b2","0","Yes","leftcurve","2in metal pole","Very Good","Very Good","Default","","west","al","","89","Yes","272","","0","0","0","0","","","","","","2017-10-25-12-47-06","53.8558","0.7705"
600,43.37053695749273,-79.74274658045397,56.406298828125,"WPT 600","b2","0","No","warn20","streetlight pole","Very Good","Good","Default","","west","al","","70","Yes","271","","0","0","0","0","","","600","600_2017-10-25 12-46-02.png","/storage/emulated/0/MapIt/Pictures/b2/600/600_2017-10-25 12-46-02.png","2017-10-25-12-45-57","56.4063","1.2157"
599,43.369636236117,-79.74390365964791,55.323046875,"WPT 599","b2","0","No","stopahead","u channel","Very Good","Very Good","Default","","north","al","","58","Yes","270","","0","0","0","0","","","599","599_2017-10-25 12-44-28.png","/storage/emulated/0/MapIt/Pictures/b2/599/599_2017-10-25 12-44-28.png","2017-10-25-12-44-24","55.323","0.6951"
598,43.36947902538304,-79.74403553707998,52.97783203125,"WPT 598","b2","1","No","school","u channel","Very Good","Very Good","Default","","east","al","","75","Yes","269","","0","0","0","0","","","598","598_2017-10-25 12-43-09.png","/storage/emulated/0/MapIt/Pictures/b2/598/598_2017-10-25 12-43-09.png","2017-10-25-12-43-03","52.9778","1.2251"
597,43.36890496991691,-79.74448670318088,56.297900390625,"WPT 597","b2","0","No","s40","streetlight pole","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","597","597_2017-10-25 12-41-24.png","/storage/emulated/0/MapIt/Pictures/b2/597/597_2017-10-25 12-41-24.png","2017-10-25-12-41-16","56.2979","0.9008"
596,43.36871583652828,-79.74484868065701,55.725634765625,"WPT 596","b2","0","Yes","stop","u channel","Very Good","Very Good","Default","","east","al","","86","Yes","268","","0","0","0","0","","","","","","2017-10-25-12-39-20","55.7256","0.7804"
595,43.3687296561111,-79.74482237114535,52.3337890625,"WPT 595","b2","0","No","alltab","u channel","Very Good","Very Good","Default","","east","al","","80","Yes","267","","0","0","0","0","","","595","595_2017-10-25 12-38-23.png","/storage/emulated/0/MapIt/Pictures/b2/595/595_2017-10-25 12-38-23.png","2017-10-25-12-38-19","52.3338","0.8925"
594,43.368721193232886,-79.74487089556351,54.175341796875,"WPT 594","b2","0","No","school","u channel","Very Good","Very Good","Default","","east","al","","71","Yes","266","","0","0","0","0","","","594","594_2017-10-25 12-37-05.png","/storage/emulated/0/MapIt/Pictures/b2/594/594_2017-10-25 12-37-05.png","2017-10-25-12-36-58","54.1753","1.1916"
593,43.36850511044213,-79.74507722408634,53.664111328125,"WPT 593","b2","0","Yes","school40","2in metal pole","Very Good","Good","Default","","east","al","","74","Yes","265","","0","0","0","0","","","","","","2017-10-25-12-35-36","53.6641","0.774"
592,43.36849999893002,-79.74509978304559,54.770068359375,"WPT 592","b2","0","No","kmtab","u channel","Very Good","Fair","Default","","east","al","","64","Yes","264","","0","0","0","0","","","592","592_2017-10-25 12-34-29.png","/storage/emulated/0/MapIt/Pictures/b2/592/592_2017-10-25 12-34-29.png","2017-10-25-12-34-23","54.7701","0.7421"
591,43.36851466784174,-79.74492650226239,55.4470703125,"WPT 591","b2","0","Yes","alltab","2in metal pole","Very Good","Very Good","Default","","south","al","","70","Yes","263","","0","0","0","0","","","","","","2017-10-25-12-33-08","55.4471","0.8235"
590,43.36851284938075,-79.74491291148843,53.342333984375,"WPT 590","b2","0","No","stop2","2in metal pole","Very Good","Very Good","Default","","south","al","","77","Yes","262","","0","0","0","0","","2017-10-25-12-33-53","590","590_2017-10-25 12-31-47.png","/storage/emulated/0/MapIt/Pictures/b2/590/590_2017-10-25 12-31-47.png","2017-10-25-12-31-41","53.3423","1.0814"
589,43.36851247764571,-79.74486333703862,53.604052734375,"WPT 589","b2","0","Yes","notruck","2in metal pole","Very Good","Fair","Default","","west","al","","0","No","","","0","0","0","0","","","","","","2017-10-25-12-31-00","53.6041","0.8937"
588,43.36851661959554,-79.74486940914358,54.97392578125,"WPT 588","b2","0","Yes","noheavytruckstab","2in metal pole","Very Good","Fair","Default","","west","al","","0","No","","","0","0","0","0","","","","","","2017-10-25-12-30-26","54.9739","0.7075"
587,43.36850675366259,-79.74485379745965,53.8455078125,"WPT 587","b2","0","No","school","streetlight pole","Very Good","Good","Default","","west","al","","84","Yes","261","","0","0","0","0","","","587","587_2017-10-25 12-29-26.png","/storage/emulated/0/MapIt/Pictures/b2/587/587_2017-10-25 12-29-26.png","2017-10-25-12-29-18","53.8455","0.6302"
586,43.36858465446585,-79.74477481754002,53.358447265625,"WPT 586","b2","0","Yes","stop","2in metal pole","Very Good","Very Good","Default","","south","al","","85","Yes","260","","0","0","0","0","","","","","","2017-10-25-12-28-13","53.3584","0.6306"
585,43.3685843153371,-79.74476434018652,51.65166015625,"WPT 585","b2","0","No","alltab","u channel","Good","Very Good","Default","","south","al","","76","Yes","259","","0","0","0","0","","","585","585_2017-10-25 12-27-12.png","/storage/emulated/0/MapIt/Pictures/b2/585/585_2017-10-25 12-27-12.png","2017-10-25-12-27-09","51.6517","1.1806"
584,43.36861626518839,-79.74476796875024,53.26005859375,"WPT 584","b2","0","Yes","school","u channel","Very Good","Very Good","Default","","south","al","","74","Yes","258","","0","0","0","0","","","584","584_2017-10-25 12-25-43.png","/storage/emulated/0/MapIt/Pictures/b2/584/584_2017-10-25 12-25-43.png","2017-10-25-12-25-39","53.2601","0.7466"
583,43.368637686427974,-79.74480009716535,52.6931640625,"WPT 583","b2","Meadowill and white pines","No","school","u channel","Very Good","Good","Default","","west","al","","76","Yes","257","","0","0","0","0","","","583","583_2017-10-25 12-24-31.png","/storage/emulated/0/MapIt/Pictures/b2/583/583_2017-10-25 12-24-31.png","2017-10-25-12-24-07","52.6932","0.7456"
582,43.36814800152297,-79.74563165921973,52.49052734375,"WPT 582","b2","0","No","noparktime","2in metal pole","Very Good","Fair","Default","","north","al","","0","No","","","0","0","0","0","","","582","582_2017-10-25 12-22-35.png","/storage/emulated/0/MapIt/Pictures/b2/582/582_2017-10-25 12-22-35.png","2017-10-25-12-22-27","52.4905","0.64"
581,43.368104167636375,-79.74558659857394,51.9041015625,"WPT 581","b2","0","No","stop2","2in metal pole","Very Good","Very Good","Default","","west","al","","88","Yes","256","","0","0","0","0","","","581","581_2017-10-25 12-21-25.png","/storage/emulated/0/MapIt/Pictures/b2/581/581_2017-10-25 12-21-25.png","2017-10-25-12-21-16","51.9041","0.7445"
580,43.368070280820575,-79.74537490207331,52.15068359375,"WPT 580","b2","0","Yes","noparktime","2in metal pole","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","","","","2017-10-25-12-20-45","52.1507","0.7142"
579,43.36808308871332,-79.74537047848571,51.80302734375,"WPT 579","b2","0","No","schoolahead","streetlight pole","Very Good","Fair","Default","","west","al","","65","Yes","255","","0","0","0","0","","","579","579_2017-10-25 12-19-38.png","/storage/emulated/0/MapIt/Pictures/b2/579/579_2017-10-25 12-19-38.png","2017-10-25-12-19-32","51.803","0.9803"
578,43.3677468678743,-79.74587924093976,53.403369140625,"WPT 578","b2","0","Yes","nostopr","2in metal pole","Very Good","Good","Default","","east","al","","0","No","","","0","0","0","0","","","","","","2017-10-25-12-18-19","53.4034","0.6935"
577,43.367748358778044,-79.74590628916485,52.07744140625,"WPT 577","b2","0","No","noparktime","u channel","Very Good","Good","Default","","east","al","","78","Yes","254","","0","0","0","0","","","577","577_2017-10-25 12-17-17.png","/storage/emulated/0/MapIt/Pictures/b2/577/577_2017-10-25 12-17-17.png","2017-10-25-12-17-13","52.0774","0.5834"
576,43.36766224768962,-79.74582693261073,52.9998046875,"WPT 576","b2","0","Yes","noparktime","2in metal pole","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","","","","2017-10-25-12-16-35","52.9998","0.6396"
575,43.36767670964491,-79.7458156086941,52.642138671875,"WPT 575","b2","0","No","stopahead","streetlight pole","Very Good","Very Good","Default","","south","al","","72","Yes","253","","0","0","0","0","","","575","575_2017-10-25 12-15-08.png","/storage/emulated/0/MapIt/Pictures/b2/575/575_2017-10-25 12-15-08.png","2017-10-25-12-15-05","52.6421","0.554"
574,43.36738203889581,-79.74636646779982,52.819873046875,"WPT 574","b2","0","No","studentnopark","u channel","Very Good","Very Good","Default","","east","al","","0","No","","","0","0","0","0","","","574","574_2017-10-25 12-13-57.png","/storage/emulated/0/MapIt/Pictures/b2/574/574_2017-10-25 12-13-57.png","2017-10-25-12-13-52","52.8199","0.6132"
573,43.3673279162922,-79.74619058104145,51.34208984375,"WPT 573","b2","0","No","noparktime","streetlight pole","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","573","573_2017-10-25 12-13-11.png","/storage/emulated/0/MapIt/Pictures/b2/573/573_2017-10-25 12-13-11.png","2017-10-25-12-13-07","51.3421","0.8973"
572,43.367130930175335,-79.74654852624008,51.883837890625,"WPT 572","b2","0","Yes","leftcurve","2in metal pole","Very Good","Very Good","Default","","east","al","","84","Yes","252","","0","0","0","0","","","","","","2017-10-25-12-11-21","51.8838","0.5189"
571,43.36713810294714,-79.74656733166012,52.261279296875,"WPT 571","b2","0","Yes","warn20","u channel","Very Good","Very Good","Default","","east","al","","64","Yes","251","","0","0","0","0","","","571","571_2017-10-25 12-10-24.png","/storage/emulated/0/MapIt/Pictures/b2/571/571_2017-10-25 12-10-24.png","2017-10-25-12-10-15","52.2613","0.5169"
